name,n_trials,sources,p_feasible,time_mean,time_sd,time_p10,time_p50,time_p90,score_mean,score_p10,score_p50,score_p90,p_finish_mean,gm_p10,gm_p50,freeboard_p10,gz_margin_p10,swamp_reserve_p10,warp_p90,twist_p90,tape_spare_p10,board_spare_p10,p_feasible_se,score_p10_se,score_mean_se,time_mean_se,robust_score,crew_posture,crew_x_frac,length,bottom_width,beam,side_height,bow_rocker,chine_frac,n_frames,free_water_lanes,chine_tape_layers,skin_layers,decked_ends,bow_taper,bow_sheer,tape_diag_density,pre_race_soak_min,pacing,source,orig_name
mason_r046195,4000,"build,race,model",0.77825,95.08693499999822,8.084309953397716,85.1200000000002,94.6599999999983,105.39999999999615,68.19619545230654,60.27725983899265,70.28331160743173,74.9209148130639,0.7587368531660379,9.81552555316228,10.80275338633889,11.308903061578112,1.7028527219874114,40.0,0.0297551840078817,3.37587286924787,0.0560914235184537,0.2348637434991433,0.0065684270853074,0.1287260639895266,0.1318411185078829,0.1278241638175323,60.27725983899265,back_on_heels|back_on_heels,0.3|0.72,87.67994448193723,28.970213286245475,32.359590102179965,16.497190164486888,4.162735928930431,0.4921481667441907,5,2,2,1,True,10.30252039971857,4.586458232670172,0.7964693763269517,5.138141879020074,even,mason,r046195
pi_r000446,4000,"build,race,model",0.83275,83.6268300000005,6.59359686597463,75.73800000000207,83.20000000000059,91.87999999999886,70.89959060964718,60.26634663429696,73.28404987722895,78.60844276578253,0.7660601722698572,22.23840212251521,24.130260559704524,9.586849624404431,2.3594947868757505,10.078125,0.0234161575748785,5.723956069107772,-0.0093890212206524,0.1594703590403184,0.0059007931140652,0.1631741496963993,0.1409111725825307,0.104253920347139,60.26634663429696,back_on_heels|back_on_heels,0.28|0.7,102.0549760098622,32.64950092848454,33.78384039247294,13.344380279425572,1.6167882568241114,0.2874390182594895,6,1,1,1,True,6.776834741422516,4.228695080846781,0.8441649558098039,11.807678227516591,even,pi,r000446
carter_r047385,4000,"build,race,model",0.982,88.81049499999948,7.310975184234307,79.85800000000125,88.29999999999957,98.36199999999756,67.63672616027068,60.26349406482045,68.43357849752772,74.04039091095005,0.7269209928167104,13.130119419751168,14.199685377966292,7.175194975496591,2.1054195580075787,40.0,0.034506762355765,5.173556394764294,0.0840752907925242,0.2383207935767903,0.0021021417649625,0.1416109370631119,0.0898393089987106,0.1155966674957477,60.26349406482045,back_on_heels|back_on_heels,0.28|0.7,88.90820730812194,30.44006292059973,34.93565461701851,12.417170960106166,3.196230022321216,0.7101061274867002,7,2,2,1,True,21.395411936079523,4.209927670156361,0.675851745979219,11.224572223824843,even,carter,r047385
mac_r048484,4000,"build,race,model",0.25675,85.22727500000018,6.554120253507123,77.36000000000175,84.70000000000029,93.95999999999844,66.98238223985275,60.2586080294854,67.76324326286317,72.51665895760702,0.7655073402367185,18.545400035765912,19.96139393511964,6.145474849156176,2.7191873601616323,40.0,0.0311999613555358,3.3646392447211473,-0.0257754391558907,0.0291646838909227,0.0069070514240882,0.120558225596937,0.0803616169325721,0.1036297402986134,60.2586080294854,back_on_heels|back_on_heels,0.28|0.7,94.40613205704592,35.06960595153214,41.33769184986956,11.720583427896768,3.5307540032589597,0.7642785007581896,5,2,3,2,True,35.44747127725501,4.395023808570147,0.550836656734224,1.634383778737714,even,mac,r048484
mac_r029205,4000,"build,race,model",0.56375,83.88911000000046,6.644029544638551,75.73800000000207,83.1000000000006,92.75999999999868,67.35479838393513,60.219396185512174,69.17220641973637,73.60481459943341,0.7143819983423212,12.6455347138266,13.986950045117268,9.277668286224936,1.5305437673264453,5.546875,0.0125802715629374,3.0741151975795766,0.1226921307430911,-0.0038261005966231,0.0078411723852367,0.1222309048091142,0.123447491667323,0.1050513310125459,60.219396185512174,kneeling_low|kneeling_low,0.31|0.69,96.48526691403664,31.89415824581459,33.82218869785221,13.80131804319738,0.0518204955513525,0.8910895523724958,5,1,2,2,True,25.144211835528463,3.181374756350287,0.5886439007486433,0.6575092412941783,even,mac,r029205
mason_r002147,4000,"build,race,model",0.9175,71.66656500000282,5.084142752485174,65.32000000000414,71.5600000000029,77.98200000000162,71.09837097373581,60.18749295826216,73.92762029609753,78.75022857056452,0.7654170665375505,23.349699482534685,25.370684738033127,6.109726468717335,2.344444993143707,40.0,0.0366422443917205,8.256316412329985,0.0082295370762128,0.0923297607307305,0.004350107757286,0.1667546918290109,0.1475417654616851,0.0803873552364542,60.18749295826216,kneeling_low|kneeling_low,0.28|0.7,114.95926350552938,31.921750146141218,34.66448894471089,9.923747545723195,3.4483180737283217,0.3274640442338646,8,2,1,1,True,7.073851289710881,2.9021476277586067,0.5336477486555149,0.8606937899024619,even,mason,r002147
mason_r019619,4000,"build,race,model",0.9485,78.85197500000146,5.982018642241082,71.5800000000029,78.30000000000156,86.86399999999985,69.82310103833821,60.13340620759536,71.97418430810366,76.8656498702733,0.7728411238354376,20.41435678026119,22.241727190018736,12.189326037934682,1.9996062830204595,9.140625,0.0338539364724855,6.022209528368979,0.0204755596302595,0.0694514267548708,0.0034945582696529,0.1494005701975039,0.1274205063607031,0.0945840195753487,60.13340620759536,kneeling_upright|kneeling_upright,0.28|0.7,106.71349305195297,32.25919004043677,37.58686032329484,16.7461826359053,2.6051640999910393,0.8325036704152156,7,1,1,1,True,3.438051682278876,1.5938282753132695,0.5524784605781301,10.335464959375628,even,mason,r019619
mason_r001170,4000,"build,race,model",0.96825,85.96729500000004,7.090473100234659,77.52000000000172,85.52000000000012,94.96199999999824,69.54821236919446,60.12049341764771,71.50569819009684,76.80189277916638,0.7544057853573191,10.670821475091524,11.703823541909326,10.350595580747864,1.7552763426181306,40.0,0.0284682073401209,7.34178674881863,0.092398181522222,0.1503204593102502,0.0027722706172017,0.1487948912741436,0.1276019118977072,0.1121102234244844,60.12049341764771,back_on_heels|back_on_heels,0.28|0.7,98.42931017672306,27.652538074528778,30.855865164854713,14.8401461964298,1.3388097275685786,0.601747769098624,7,3,2,1,True,6.674644651467556,3.486979923713215,0.4796498045921871,8.143946489830979,even,mason,r001170
mac_r006460,4000,"build,race,model",0.91475,80.71203000000108,6.119139910755186,73.33800000000255,80.0800000000012,88.90199999999945,70.7943852315978,60.106713789545026,73.94220235108767,78.34513196341219,0.7526256782925425,18.208295643725354,19.91455650551788,11.628082109667494,1.914898207367508,7.578125,0.0136389292187528,5.970236242982696,0.0141125556779998,0.1234217669753329,0.0044153832647914,0.1406224489779849,0.1645018005492907,0.0967520971961292,60.106713789545026,kneeling_upright|kneeling_upright,0.27|0.75,106.1980156578535,35.76376259180576,39.766144331996045,15.995144237005071,4.581622442446433,0.9679773193703116,5,1,2,1,True,30.01343355106106,3.5143494614625914,0.2213052255901095,5.429336566847992,even,mac,r006460
mason_r010600,4000,"build,race,model",0.82675,79.32836500000136,6.068336057140043,71.82000000000285,78.82000000000146,87.54199999999972,71.31044711006969,60.039894926640365,74.4336797015741,79.29600525823766,0.7489207846053407,14.896930390581003,16.371111460544217,8.391595590996317,1.5700011905784574,40.0,0.0253690519517779,5.541051567806276,0.0661860228712511,0.1624125533180961,0.0059840295265815,0.1515793591282818,0.1686681367562763,0.0959488177394411,60.039894926640365,kneeling_upright|kneeling_upright,0.27|0.75,100.22923361221744,31.34737030103748,33.471450404582214,13.692128387749062,1.782394311939811,0.3353685518224105,5,2,2,1,True,4.6791881232698,4.27082931963425,0.5333349090272308,2.3400049765791375,even,mason,r010600
mac_r001368,4000,"build,race,model",0.685,84.42669000000033,6.601859842667688,76.53800000000192,84.04000000000042,93.00199999999865,68.56839494263683,60.03445687384403,69.73278902452711,75.66535385271013,0.7110204611946291,9.823792077579634,11.020063212682016,9.24453477406382,1.4382524440248634,40.0,0.0194224615366843,6.673434276499865,0.0838234831203056,0.1697276749885844,0.007344640903407,0.1591731989770855,0.1073034982838624,0.1043845694801538,60.03445687384403,kneeling_low|kneeling_low,0.28|0.7,94.12965352593864,31.93272575489523,33.131114060248294,14.44185634337111,3.8948847822859967,0.2999984645700657,8,3,2,1,True,23.100975200796828,4.381431654070424,0.4480221728604293,5.603651348652054,even,mac,r001368
mac_r047565,4000,"build,race,model",0.92175,74.89598500000223,5.526571625180036,68.20000000000357,74.5800000000023,82.34200000000075,72.91461467851609,59.993860896519294,76.09996838926673,81.61504378311427,0.7580695257365917,15.12852602737468,16.59106273294952,11.698337469257163,1.659801275710182,40.0,0.0167216598870903,6.7465720579909485,0.0862794885751359,0.0683779190256371,0.0042463789721361,0.1938765039616214,0.1617048591978843,0.0873827699381364,59.993860896519294,kneeling_upright|kneeling_upright,0.31|0.69,111.37975907687444,31.92424079588497,33.1844355835768,16.091636829542225,1.127896548590339,0.4707668213108745,7,2,1,1,True,29.226400684145908,1.72125075636533,0.373882671029145,1.7054782105936368,even,mac,r047565
mason_r020845,4000,"build,race,model",0.8915,77.40505500000174,5.888014242925418,70.20000000000317,77.1200000000018,85.22000000000018,68.73636608091361,59.955992555545855,70.66928372447893,75.60530553591573,0.7636681759886164,15.351609390854934,16.891681834781863,8.872449670237765,1.6354819810812835,40.0,0.047785407880569,7.721943301648244,0.0322316699366515,0.1027968536948237,0.0049175133451776,0.1461018547142502,0.1240376875344433,0.0930976795157814,59.955992555545855,kneeling_tall|kneeling_tall,0.3|0.72,101.80279258705592,33.71305406226507,41.8925519543966,13.01662632858114,2.32091785663043,0.8513796503155342,7,2,3,1,True,29.155665787675748,3.775991948168439,0.2974622634675317,4.360770448429575,even,mason,r020845
pi_r008837,4000,"build,race,model",0.76825,77.04229000000181,5.752393090049785,70.0580000000032,76.64000000000189,84.78000000000027,72.15061166371659,59.92898126025554,75.2945387390493,80.31672505532083,0.7918503970458856,24.991872694101534,27.0872448780175,9.057190068700375,2.477016068949526,40.0,0.0223248208594971,8.490042142922679,-0.021246727587786,0.019428996016444,0.0066716178229122,0.1718856698888315,0.1590742656100253,0.0909533208058569,59.92898126025554,kneeling_upright|kneeling_upright,0.24|0.78,106.3066259678055,34.238462628683116,37.6752877898606,13.108835312041672,1.7099068769956036,0.9326991827267735,9,3,2,1,True,2.341585741174754,2.0498039928534735,0.2358814632724905,4.817123415344025,even,pi,r008837
pi_r055691,4000,"build,race,model",0.3145,75.74535500000206,5.734077984867858,68.72000000000347,75.40000000000214,83.34200000000055,67.57024689238726,59.919185646392656,69.1333754045183,73.78918445708936,0.7677117775546175,9.096343865452445,10.376052660909089,10.6028064664129,1.3164477277786129,40.0,0.063017678357692,6.685465194597003,-0.025155772845955,0.1088156880484067,0.0073414874174107,0.1312768652245793,0.1111478469849968,0.0906637335660547,59.919185646392656,kneeling_upright|kneeling_upright,0.28|0.7,107.23388755816752,26.632668175521378,33.48252123514467,15.443332267287428,0.994720604403624,0.4699652791472021,10,2,3,1,True,15.113769384835182,0.3755187182474553,0.5821978162817449,4.170185739602831,even,pi,r055691
mason_r044773,4000,"build,race,model",0.28975,78.02611500000162,5.898742077450525,70.77800000000306,77.72000000000168,85.78000000000007,70.39489283660863,59.87606570744196,73.03310801796846,78.2385134135818,0.7643050296890112,12.291326716567498,13.75585758894799,11.348611307718654,1.2490937632856047,40.0,0.0214505339181672,8.03003565719487,0.0048312952751201,0.0484033298058348,0.0071727773125198,0.1578556262598277,0.1505860092873944,0.093267301473085,59.87606570744196,kneeling_tall|kneeling_tall,0.27|0.75,103.39698974492347,33.79510280087549,38.58683811786942,16.15720036458115,4.87428582116936,0.9713373544596382,8,3,2,1,True,32.581699166910205,0.6945388632599954,0.4129050156062335,11.83189840434012,even,mason,r044773
mac_r010644,4000,"build,race,model",0.90525,100.2933849999972,8.391246069231663,89.83599999999926,99.89999999999726,111.09999999999503,66.9499811583485,59.87039600701797,67.72373685043092,72.9621536986499,0.7597209782933831,9.546700218491807,10.51554019317684,10.343659908112738,1.839814231863909,40.0,0.0080691725979334,1.774759610362202,0.0564206191072362,0.0517913425383639,0.004630670510304,0.1322929188382144,0.086889809053519,0.132677249928535,59.87039600701797,back_on_heels|back_on_heels,0.27|0.75,80.65007815706673,33.344155838336995,35.464433620480605,16.42663275148752,3.181695431970733,0.934932346888984,8,2,2,2,True,30.68785006755856,3.3177663376693793,0.219168303870139,0.8146615350525667,even,mac,r010644
carter_r019150,4000,"build,race,model",0.966,92.52879499999872,7.625749481968464,83.22000000000058,92.05999999999882,102.34399999999675,65.3520387601674,59.80802828254814,66.55355160520115,70.60917431132495,0.8069246625379617,19.32882485022044,21.3227209444472,6.5853922367400575,2.4207282416957625,40.0,0.0743330777458243,3.211621440780786,0.0460102706297372,0.019249324208483,0.0028654842522687,0.1016784612087739,0.1020489349044546,0.1205736861443473,59.80802828254814,kneeling_upright|kneeling_upright,0.27|0.75,84.01631758112443,31.280795868691172,38.74099852856646,11.50672068031318,2.8534126992251685,0.4715113041586731,5,3,2,2,True,11.050811833924172,4.92148558027057,0.6434094575574474,8.29401076900804,even,carter,r019150
mac_r040528,4000,"build,race,model",0.97875,86.69380999999989,6.999338023489956,78.15800000000159,86.06000000000002,95.74199999999809,70.33811419152848,59.80717847586099,73.19352214371635,77.87976872221107,0.7960489837238865,20.34199885946441,22.23909181002467,10.376321802630557,2.3533486521660354,40.0,0.0542069536952026,5.879663688422993,0.1607621105538549,0.1512647943206247,0.0022802651983925,0.1353535969571154,0.158749056228202,0.1106692513382469,59.80717847586099,kneeling_upright|kneeling_upright,0.24|0.78,92.60705948473316,33.06610193442687,40.11818450780443,14.792923384411438,3.0157009336802125,0.4559899422637354,5,2,2,1,True,5.886942704414516,0.3652475981639749,0.2168655203090253,4.324949397948598,even,mac,r040528
mac_r038978,4000,"build,race,model",0.9875,89.53634499999932,7.141638978048239,80.94000000000104,89.03999999999942,98.94199999999744,66.63495695169412,59.79866064125451,67.46172677596223,72.61046197203922,0.7512389719139833,14.45191205088202,15.578308016791494,7.612375456598115,2.169697462782708,40.0,0.0487849789493073,3.4043587163652793,0.0401661043985642,0.2362943334994083,0.0017566836653193,0.1260594244823677,0.0875855193354787,0.1129192269863484,59.79866064125451,back_on_heels|back_on_heels,0.24|0.78,90.26220240951588,29.36251827687798,37.56540834036771,13.062297238635084,2.7690312487201063,0.8973377296888954,7,1,1,1,True,12.43917682440673,2.087177761597816,0.8866943988209799,3.883050362611219,even,mac,r038978
mac_r030030,4000,"build,race,model",0.976,95.91749499999806,7.8834095962131645,86.35999999999996,95.51999999999812,106.14199999999602,67.64379546401524,59.79682775996884,69.59430020986093,74.23837441699551,0.7884777111246413,15.799498607789964,17.133220926068876,10.085116638028277,2.670419678830254,40.0,0.0314173574022807,3.689468057214008,0.1397005103902468,0.0253785575711375,0.0024199173539606,0.1277750206075589,0.1276188362870339,0.1246476502603095,59.79682775996884,back_on_heels|back_on_heels,0.27|0.75,85.24798815117276,34.275504946665286,39.40328987911781,16.123037205758166,3.920320997997393,0.6279009020224444,4,2,3,2,True,31.513081325890223,2.9369283236570913,0.4162990411613938,9.347511752166934,even,mac,r030030
mac_r040227,4000,"build,race,model",0.8855,83.73556000000049,6.537804647493315,75.88000000000204,82.93000000000063,92.54199999999872,66.83625196809736,59.76864735965473,67.96611639686321,72.91255862587106,0.7019139328737213,12.307623093866534,13.481471858801443,9.14245289373475,1.576782713258823,5.859375,0.035096549564079,6.680008526625007,0.1179561303600791,0.2179414289811394,0.0050346238687711,0.1292400394392111,0.0992315121731991,0.1033717679165655,59.76864735965473,kneeling_low|kneeling_low,0.27|0.75,95.67356067221858,30.02228354114935,35.763214921947004,13.91355437081047,0.9161741640752992,0.7842369900208475,6,1,3,1,True,15.46461946853966,2.886723631380263,0.3181160619126866,7.935405422410189,even,mac,r040227
mac_r029228,4000,"build,race,model",0.986,84.32147500000038,6.5759656443291,76.33800000000195,83.58000000000051,93.1599999999986,67.2906455904802,59.75136403959686,69.08284142129531,74.11376375834293,0.741205007272489,12.198339463177376,13.361175039157054,10.240655459085584,2.1921387720120302,40.0,0.0434966240430453,5.763179388625515,0.1002471016381417,0.1608151111864156,0.0018576867335479,0.1351087140673325,0.1289452177704454,0.1039751462554833,59.75136403959686,kneeling_low|kneeling_low,0.28|0.7,95.29313159617308,30.257205596576508,41.00349883409852,15.212743069371337,3.940423117700102,0.7665739869238755,6,2,2,1,True,22.832680187720698,2.4574075508073885,0.3041179821164726,6.728311680728903,even,mac,r029228
carter_r023095,4000,"build,race,model",0.433,97.0806799999978,8.23092746774737,87.1799999999998,96.66999999999793,107.65999999999572,64.59196149898935,59.74924245431572,66.1481288922902,70.61821073029914,0.6667922101258287,10.858036257199773,12.06364202672188,11.276470121145897,1.2156561828817298,3.984375,0.0144094391755614,4.564645971257875,0.1665269287541087,0.2910534285178188,0.0078343953180829,0.1043516819988994,0.1367089066229686,0.1301423902686189,59.74924245431572,kneeling_upright|kneeling_upright,0.27|0.75,80.13173330380567,33.51330919817648,35.71929682511234,16.025554697976638,1.4455137579635435,0.6210476980789511,5,1,3,1,False,13.869376800940698,2.7046731571169373,0.5125894632541096,0.8686682271205344,even,carter,r023095
mason_r038991,4000,"build,race,model",0.8435,76.86328000000185,5.833082928923656,69.82000000000325,76.5600000000019,84.42200000000034,71.50100179656926,59.736235989909254,74.37973518700875,79.51066463307397,0.7795808057859582,18.810555993046812,20.615655616798172,9.261839983294616,1.7893690899637793,40.0,0.028022529105765,8.417978449675768,-0.002074489764524,0.0619898642525311,0.005744731281792,0.167858721490577,0.1510720073373743,0.092229139180224,59.736235989909254,kneeling_tall|kneeling_tall,0.27|0.75,105.45159211701328,34.920188028110886,39.152961480243555,13.410451839337163,4.492582885874067,0.6881435266418681,10,2,2,1,True,22.109613998855465,2.1223759153985613,0.3115096650362253,6.781273224832239,even,mason,r038991
pi_r006412,4000,"build,race,model",0.901,83.16525000000058,6.482301635692936,75.14000000000219,82.58000000000071,91.79999999999887,68.38911130705551,59.732810637030944,70.39828923366731,75.63749470375741,0.7383719883164169,14.497517475651316,15.728361316467328,8.310551679286243,2.044489564359765,40.0,0.0282291365389993,5.234768338372083,0.0035979446886549,0.197832173844196,0.0047222611109509,0.1408946568451298,0.1380004062250622,0.1024941882451235,59.732810637030944,kneeling_low|kneeling_low,0.24|0.78,94.41504655476346,32.70331652565615,38.72586690316838,13.008929755627284,1.1034609384584586,0.8135110439525552,5,2,2,1,True,20.06293034712552,1.4051924003042022,0.4375377404662466,7.406868896250593,even,pi,r006412
mason_r043321,4000,"build,race,model",0.97375,77.64949000000168,5.9791066196278955,70.60000000000309,77.0600000000018,85.6420000000001,70.13103146203389,59.686372953197406,72.89180915447707,77.46019218051089,0.7963167376785228,16.039261668020433,18.325917195620978,12.26406465522124,1.823512451294583,40.0,0.0698230056185944,7.517395126962761,0.074341265414017,0.0950716063527621,0.0025278912901863,0.1493485380713071,0.1443920378734898,0.0945379764550708,59.686372953197406,kneeling_upright|kneeling_upright,0.27|0.75,106.04059439446884,29.33475025528439,34.82265199591596,16.59694451122085,0.1227875013294262,0.2709507549054477,7,2,2,1,True,17.29694188772949,0.9262282617869276,0.3730514677980088,5.973749790569464,even,mason,r043321
carter_r045684,4000,"build,race,model",0.65775,76.5030800000019,5.744375716880049,69.26000000000336,76.28000000000196,83.92200000000044,68.11901313329953,59.67459066152069,69.58196854890016,75.06154054726284,0.7501795623975799,21.486542501032854,23.55544604186729,5.621759979856366,2.184286490723712,16.171875,0.0559367102392215,7.494208338019602,0.0095729873957522,0.1555660066065959,0.0075019153804211,0.1496609114841431,0.113251093172382,0.0908265550055174,59.67459066152069,kneeling_low|kneeling_low,0.31|0.69,103.03874770987676,31.385278334749557,36.83242327409182,9.822086514039016,0.6023246671434586,0.4230384344556352,9,1,1,1,True,4.25151362977537,2.489923294607891,0.6141185660862383,8.513964324413953,even,carter,r045684
mac_r014245,4000,"build,race,model",0.83475,78.6103750000015,5.958302996912096,71.36000000000294,78.06000000000161,86.59999999999991,68.02378049310065,59.65895719600427,69.50046196441653,75.01243088030867,0.7242397099387906,14.489048267026124,15.655634607231333,6.622482016444561,1.925253013290961,7.734375,0.0324054546119166,7.220210956184704,-0.0082260383204776,0.172524326770396,0.0058724449231133,0.1508964314985192,0.112298064215337,0.0942090422982471,59.65895719600427,back_on_heels|back_on_heels,0.3|0.72,104.7411560493,29.59808975386482,33.54532935365894,12.721687997751047,0.433942119958876,0.6810916768142341,9,1,3,1,True,18.15062375352533,2.3787179348412213,0.3100568874780361,4.625845121624538,even,mac,r014245
mac_r037760,4000,"build,race,model",0.54225,90.1611549999992,7.323295435113973,81.158000000001,89.49999999999933,99.7199999999973,66.63119186929804,59.63130805724495,67.60840947982918,72.64458576894008,0.7561901759045582,12.255648765260338,13.598995219807923,8.028731282018835,1.630412981415582,40.0,0.0222719243714385,3.2093485391281167,-0.0351273984465436,0.0250458573929635,0.0078774192712461,0.1303362026220392,0.0892929452490378,0.1157914677663699,59.63130805724495,kneeling_upright|kneeling_upright,0.27|0.75,85.36081773922173,34.350753548583015,36.28024482460155,13.519488415256896,2.9161471521050437,0.4183077843298039,10,2,3,2,True,25.502497278995797,3.4238597469571492,0.666908237767633,11.06603932848544,even,mac,r037760
carter_r033035,4000,"build,race,model",0.77675,91.81542499999888,7.735917959493904,82.68000000000069,91.219999999999,101.58199999999692,66.33997892843361,59.60828168232819,67.08716533983485,72.01761460031459,0.75992957190701,15.167291483370091,16.404767106816763,6.065194863784056,2.281439286185379,40.0,0.0453472326454123,3.058581378547952,0.1330302920149497,0.0644910160231933,0.0065842508590575,0.1244599452788011,0.0817469966199753,0.1223156027210146,59.60828168232819,back_on_heels|back_on_heels,0.28|0.7,87.36954963673152,30.054267094873456,34.50816625287774,10.792421655420751,1.6329856467811703,0.5905344248794426,8,2,1,2,True,7.640680732970939,0.0024248807150166,0.6952972760384444,1.6332424156662406,even,carter,r033035
mac_r004459,4000,"build,race,model",0.231,85.09555000000022,6.652487226147518,76.96000000000183,84.54000000000032,94.08199999999842,66.8967457053498,59.56141365890296,68.00601979095173,72.99860090260367,0.7625992844983143,20.88875089761264,23.23833507145968,6.057474701944804,2.147722827266892,15.546875,0.0559432488157645,3.978093654494654,0.1639740579504104,0.06692749570585,0.0066640640753222,0.1321774908387164,0.0919306317212517,0.105185058699009,59.56141365890296,kneeling_upright|kneeling_upright,0.3|0.72,89.13774264179958,33.76552867718025,41.82657366748134,11.118290142565554,2.0525873456670336,0.367920764231776,6,1,2,2,True,29.037076080963285,3.9744500939011047,0.4586687394971114,3.498227772333838,even,mac,r004459
pi_r000734,4000,"build,race,model",0.90475,78.0241800000016,5.703161863510226,71.41800000000293,77.26000000000177,85.34200000000016,71.08005830539169,59.5463542538094,73.97778570732339,79.09979872184064,0.8121929947746448,37.46142113680322,40.50399421888714,10.385010560234942,3.4005611443483046,23.046875,0.0499130549837381,8.225287382225554,0.0038726997771259,0.0127073702926912,0.0046415901774068,0.1640606792887458,0.155299675350213,0.0901749067665132,59.5463542538094,back_on_heels|back_on_heels,0.3|0.72,114.52207169037614,34.843360332260346,38.57756749815253,14.137336034882154,1.7300688940646118,0.2455785696721716,10,1,2,1,True,4.358750318139138,1.0781006330400815,0.2164334771048502,3.129981931898233,even,pi,r000734
pi_r034028,4000,"build,race,model",0.973,91.68929999999888,7.553815773710866,82.54000000000072,91.219999999999,101.37999999999695,69.82243065474118,59.452207374823935,72.76712833676325,77.65158570251533,0.7904558571698554,21.106132930631315,22.747863172691765,11.87755714110459,2.4612649623541256,10.859375,0.0443743051484974,5.763907853326726,0.2263823355004895,0.1727179823709264,0.0025627621817094,0.1431363719333177,0.1644243942018108,0.1194363143511669,59.452207374823935,kneeling_low|kneeling_low,0.3|0.72,89.90430084615306,32.94909187415964,40.10238102955075,16.465652804185332,2.6468997620451034,0.6502803314646317,5,1,2,1,True,5.626228146926305,0.6495843360060306,0.4293676953371274,10.840701397708996,even,pi,r034028
mac_r040063,4000,"build,race,model",0.98325,92.2454549999988,7.3248864723906815,83.1400000000006,91.99999999999883,101.6819999999969,68.75989402434641,59.45040433754107,70.9618421213377,75.73073598437605,0.8113151621890402,28.679397418862315,31.282153650723696,11.34279306957861,3.194454959374353,40.0,0.0519206900498789,6.020990202507728,0.0549339792440735,0.1361106983738514,0.0020291277374773,0.1378390428581115,0.1335072224389652,0.1158166242745531,59.45040433754107,back_on_heels|back_on_heels,0.27|0.75,98.18494775043143,34.11570373651322,38.23128572055578,15.853957964730528,4.204667384751016,0.2552731475665153,4,2,3,1,True,15.55710988786108,3.845064368542957,0.2040669987602578,4.734442732670761,even,mac,r040063
carter_r012484,4000,"build,race,model",0.4145,85.98147000000003,7.008758400220301,77.38000000000174,85.32000000000016,94.97999999999824,66.22301626127624,59.4473043694525,67.26595942505861,72.26104691132149,0.7467432324737399,18.18847907587687,19.656916728024143,5.591688254126205,1.8741153922498597,7.890625,0.0242968357358102,4.179034453095195,-0.0328101106618745,-0.0034503952670848,0.0077892514081906,0.1292325733725984,0.0928423429341553,0.1108182005726706,59.4473043694525,kneeling_upright|kneeling_upright,0.27|0.75,94.21058611286944,32.601986706988875,35.34038758423339,10.608503238132853,3.9707997964162542,0.7357560263589673,8,1,3,2,True,3.5397155705442462,3.821089921922805,0.5775091371811989,5.819778882675296,even,carter,r012484
mason_r035508,4000,"build,race,model",0.8925,95.1640749999982,7.983039491586585,85.41800000000015,94.75999999999829,105.43999999999616,67.43697694718719,59.39985995931261,68.3498272607352,74.31893985669012,0.7142733163370023,9.223769256605609,10.170972166821846,9.499125149565744,1.602666099658103,40.0,0.022883679277343,4.066358102749002,0.1449327749826789,0.245779255762437,0.0048975440273671,0.1505946295350057,0.097677703130772,0.1262229372224309,59.39985995931261,back_on_heels|back_on_heels,0.27|0.75,85.7989764844275,30.36298440369897,32.771044561598075,15.233607323434311,3.502560594721525,0.5137721438014892,7,2,2,1,True,14.004033772075807,0.1530267124792203,0.4455957742059597,2.5494705180613666,even,mason,r035508
mac_r000236,4000,"build,race,model",0.47425,81.08491500000102,6.425411474832862,73.19800000000258,80.6400000000011,89.89999999999925,71.63223827358875,59.38193080774598,74.9546991186792,79.83006125245043,0.776140265601019,16.78081999193887,18.46238265047861,11.54770384708424,1.574126499952356,40.0,0.0246397890581567,3.6791092304853183,-0.0254118251838099,0.1563502872177899,0.0078952032510252,0.1625826534259922,0.1682149045039963,0.1015946758212676,59.38193080774598,kneeling_tall|kneeling_tall,0.31|0.69,96.4955221872693,34.52640845533878,37.07148701875012,15.927741574561551,2.383783235714609,0.4629437512526488,3,2,3,1,True,11.494846332697506,3.224310774636657,0.6004436808513249,1.3746939968380385,even,mac,r000236
carter_r021761,4000,"build,race,model",0.07875,86.49220999999993,7.027025849458119,77.79800000000166,85.96000000000004,95.6799999999981,66.98456423521147,59.37061011253871,69.72853294842264,75.52478996213028,0.7186379076410613,12.135432794973129,13.668318276524165,7.886623448590608,1.113498204040751,40.0,0.0291585626188237,4.811564565901655,0.0144654636734671,0.1845728677129843,0.0042587685279902,0.1588855380122901,0.1892754425889572,0.1111070343058357,59.37061011253871,kneeling_tall|kneeling_tall,0.27|0.75,89.41932944648708,32.85009428185799,35.10573409260982,12.442489839639812,3.2896226527215107,0.3828356208246863,9,2,3,1,True,4.911164624154673,2.1144572628833243,0.6192507664053296,5.8666000322094725,even,carter,r021761
